u,v,key,weighted_noise,predicted_noise,combined_noise
2680820796,2680820799,0,56.71512528291825,,56.71512528291825
2680820801,8086639,0,62.502150828024554,,62.502150828024554
2680820801,2680820809,0,66.01190261946351,,66.01190261946351
2680820801,2680820806,0,58.57756071004928,,58.57756071004928
4900397048,8086639,0,59.14041755451258,,59.14041755451258
8086644,8086650,0,61.75997546855566,,61.75997546855566
8086650,8086649,0,68.86518901920606,,68.86518901920606
8086650,1076671549,0,68.7825554259769,,68.7825554259769
8086650,8086644,0,61.75997546855565,,61.75997546855565
8086647,8097285,0,53.83907838072743,,53.83907838072743
8086647,3628931403,0,53.303961093384494,,53.303961093384494
8086647,8086646,0,53.0,,53.0
8097285,8086647,0,53.83907838072743,,53.83907838072743
8097285,8097283,0,55.845352245226906,,55.845352245226906
8097285,8097284,0,61.158113298346386,,61.158113298346386
3628931403,3628931404,0,53.82274229873566,,53.82274229873566
3628931403,281180883,0,63.21478954455197,,63.21478954455197
3628931403,8086647,0,53.30396109338449,,53.30396109338449
8086649,297968840,0,68.84847192682422,,68.84847192682422
8086649,8086650,0,68.86518901920606,,68.86518901920606
8086649,297968754,0,61.95315760947191,,61.95315760947191
297968840,4955465762,0,68.89311358804277,,68.89311358804277
297968840,8086649,0,68.8484719268242,,68.8484719268242
297968840,8086652,0,60.38751624777361,,60.38751624777361
297968754,8086649,0,61.95315760947191,,61.95315760947191
1076671549,8086650,0,68.7825554259769,,68.7825554259769
1076671549,8547297,0,68.79571543379622,,68.79571543379622
1076671549,8086651,0,60.892347422674476,,60.892347422674476
8086651,10858077079,0,55.669448791573764,,55.669448791573764
8086651,1076671549,0,60.892347422674476,,60.892347422674476
8086651,8086652,0,56.05620670496702,,56.05620670496702
10858077079,8547298,0,56.06147778113997,,56.06147778113997
10858077079,8086651,0,55.66944879157377,,55.66944879157377
10858077079,10858077077,0,55.457284734322414,,55.457284734322414
8086652,8099335,0,55.69651013127227,,55.69651013127227
8086652,8086651,0,56.05620670496702,,56.05620670496702
8086652,297968840,0,60.38751624777362,,60.38751624777362
8099335,8086652,0,55.69651013127226,,55.69651013127226
8086653,5297516312,0,62.63921596370237,,62.63921596370237
8086653,1626975680,0,62.83638944151361,,62.83638944151361
8086653,8547298,0,58.555553812861284,,58.555553812861284
5297516312,8086653,0,62.63921596370237,,62.63921596370237
5297516312,5297516311,0,58.15947951534801,,58.15947951534801
5297516312,8086659,0,64.9687374176383,,64.9687374176383
1626975680,8547290,0,62.56779332210536,,62.56779332210536
1626975680,8086653,0,62.8363894415136,,62.8363894415136
1626975680,1626975679,0,58.49433662511496,,58.49433662511496
8547298,4725690276,0,55.91214012300945,,55.91214012300945
8547298,10858077079,0,56.061477781139985,,56.061477781139985
8547298,8547297,0,60.21869416507758,,60.21869416507758
8547298,8086653,0,58.55555381286128,,58.55555381286128
8086658,445522199,0,68.38927975620663,,68.38927975620663
8086658,445515600,0,68.38000147530965,,68.38000147530965
8086658,366513076,0,66.46096298564414,,66.46096298564414
366513076,445515887,0,62.90634025304344,,62.90634025304344
366513076,8086658,0,66.46096298564413,,66.46096298564413
8086659,8547291,0,68.82339702457645,,68.82339702457645
8086659,5297516312,0,64.9687374176383,,64.9687374176383
8086659,8547297,0,68.8191119733182,,68.8191119733182
8547291,8086659,0,68.82339702457645,,68.82339702457645
8547291,475146733,0,68.72481098338457,,68.72481098338457
8547291,1029561269,0,66.29050176305905,,66.29050176305905
8547297,1076671549,0,68.79571543379623,,68.79571543379623
8547297,8547298,0,60.21869416507758,,60.21869416507758
8547297,8086659,0,68.81911197331819,,68.81911197331819
8086660,6527605,0,61.93548763213378,,61.93548763213378
8086660,8547294,0,57.20690945813924,,57.20690945813924
8547294,5297516305,0,59.59777611716498,,59.59777611716498
8547294,8086660,0,59.32491945642399,,59.32491945642399
8547294,8086660,1,57.206909458139236,,57.206909458139236
8547294,8547290,0,57.035874885973385,,57.035874885973385
8086662,1310602132,0,68.4671219993586,,68.4671219993586
8086662,8086661,0,67.51915990920716,,67.51915990920716
8086662,8546304,0,68.55539498992704,,68.55539498992704
8086662,10050042194,0,67.17941717206271,,67.17941717206271
8546304,8086662,0,68.55539498992704,,68.55539498992704
8546304,1969034516,0,68.41400815519229,,68.41400815519229
8546304,8546307,0,63.64283147818185,,63.64283147818185
8546304,18023268,0,66.91966805297174,,66.91966805297174
10050042194,1570026178,0,58.918732317822894,,58.918732317822894
10050042194,8086662,0,67.17941717206271,,67.17941717206271
10050042194,4669093135,0,65.09210924723129,,65.09210924723129
8086665,5476755752,0,58.849483798610365,,58.849483798610365
8086665,1735292203,0,61.085147149859125,,61.085147149859125
8086665,5476984512,0,58.41532871872644,,58.41532871872644
5476755752,8086669,0,58.20043856132474,,58.20043856132474
5476755752,8086665,0,58.84948379861036,,58.84948379861036
5476755752,5476755742,0,55.9525799486342,,55.9525799486342
1735292203,8086665,0,61.08514714985913,,61.08514714985913
1735292203,1735306917,0,62.39970932760971,,62.39970932760971
1735292203,5476755742,0,57.849928188774925,,57.849928188774925
5476984512,18023283,0,56.78563060645152,,56.78563060645152
5476984512,8086665,0,58.41532871872644,,58.41532871872644
5476984512,5476984511,0,55.921349681546545,,55.921349681546545
8086668,1735306917,0,65.74622088097237,,65.74622088097237
8086668,31471984,0,67.51034339828644,,67.51034339828644
8086668,314464704,0,67.42578544747226,,67.42578544747226
1735306917,1735292203,0,62.39970932760971,,62.39970932760971
1735306917,8086668,0,65.74622088097236,,65.74622088097236
1735306917,1735306924,0,58.08447960065906,,58.08447960065906
31471984,314464746,0,60.507611974135074,,60.507611974135074
31471984,4717583486,0,67.38963131882211,,67.38963131882211
31471984,8086668,0,67.51034339828644,,67.51034339828644
314464704,314464728,0,60.751034312858096,,60.751034312858096
314464704,1735306906,0,67.19658492882175,,67.19658492882175
314464704,8086668,0,67.42578544747226,,67.42578544747226
8086669,5476755752,0,58.20043856132474,,58.20043856132474
8086669,18088977,0,55.883454270157216,,55.883454270157216
8086669,17207387,0,59.3499777004124,,59.3499777004124
18088977,8086669,0,55.88345427015721,,55.88345427015721
18088977,18023283,0,54.548612366488605,,54.548612366488605
18088977,18023276,0,53.439521596665365,,53.439521596665365
17207387,17207389,0,55.97389553562664,,55.97389553562664
17207387,17207386,0,62.60864257767669,,62.60864257767669
17207387,8086669,0,59.34997770041241,,59.34997770041241
17207387,5476755744,0,57.72661773504299,,57.72661773504299
8086670,17207394,0,56.53341908183063,,56.53341908183063
8086670,18088971,0,56.07346384783149,,56.07346384783149
8086670,4741417825,0,54.53434941516812,,54.53434941516812
17207394,8086670,0,56.53341908183062,,56.53341908183062
17207394,17207395,0,54.295543048961875,,54.295543048961875
17207394,1579405404,0,53.65644690064428,,53.65644690064428
17207394,20849633,0,54.46199022111544,,54.46199022111544
18088971,8086670,0,56.07346384783149,,56.07346384783149
18088971,20849634,0,57.196477177243175,,57.196477177243175
4741417825,18023284,0,55.76536684602347,,55.76536684602347
4741417825,8086670,0,54.534349415168144,,54.534349415168144
4741417825,4741417823,0,54.069624849692815,,54.069624849692815
8086671,1619442469,0,67.09337680175094,,67.09337680175094
8086671,6985968283,0,67.02999135866557,,67.02999135866557
1619442469,8086671,0,67.09337680175095,,67.09337680175095
1619442469,1619442461,0,67.11064108951643,,67.11064108951643
1619442469,17207395,0,57.33230949486369,,57.33230949486369
6985968283,1619442476,0,67.24079923876833,,67.24079923876833
6985968283,6985968284,0,62.39764275441269,,62.39764275441269
8086672,1619442461,0,66.9770801127671,,66.9770801127671
8086672,18023286,0,59.53685577491292,,59.53685577491292
8086672,8086671,0,66.86954475399044,,66.86954475399044
1619442461,8086672,0,66.97708011276708,,66.97708011276708
1619442461,1619442450,0,67.45976891975708,,67.45976891975708
18023286,18088982,0,55.165617960329556,,55.165617960329556
18023286,18023281,0,54.66050074239306,,54.66050074239306
18023286,8086672,0,59.536855774912915,,59.536855774912915
8086673,16495097,0,66.65945924961652,,66.65945924961652
8086673,16495088,0,66.55945428493234,,66.55945428493234
8086673,26673085,0,55.85167623297633,,55.85167623297633
16495097,104334096,0,60.141841593138665,,60.141841593138665
16495097,16495091,0,66.48446465359055,,66.48446465359055
16495097,8086673,0,66.65945924961653,,66.65945924961653
16495097,16495104,0,60.082996328239645,,60.082996328239645
16495088,8086673,0,66.55945428493234,,66.55945428493234
16495088,16495096,0,66.99824473533936,,66.99824473533936
16495088,17207375,0,55.82986315535428,,55.82986315535428
26673085,17207375,0,54.64312492404029,,54.64312492404029
26673085,104334096,0,53.0,,53.0
26673085,17207376,0,53.0,,53.0
26673085,8086673,0,55.85167623297633,,55.85167623297633
8086677,5444056736,0,67.80849665978482,,67.80849665978482
8086677,4710756728,0,67.9276875627231,,67.9276875627231
8086677,1579567614,0,60.135313160653595,,60.135313160653595
5444056736,8086677,0,67.80849665978482,,67.80849665978482
5444056736,5444056733,0,67.88457879017044,,67.88457879017044
5444056736,9698271979,0,59.78155432470868,,59.78155432470868
4710756728,8086677,0,67.9276875627231,,67.9276875627231
4710756728,5444322469,0,67.88224688052287,,67.88224688052287
4710756728,4710756726,0,60.355776276593204,,60.355776276593204
1579567614,8086677,0,60.135313160653595,,60.135313160653595
4977566936,4977566940,0,58.8787683298697,,58.8787683298697
4977566936,4977566940,1,59.24475998450757,,59.24475998450757
4977566936,8086678,0,64.12766428130536,,64.12766428130536
16495107,8086678,0,67.38324905726707,,67.38324905726707
16495107,9464381456,0,59.12218587813629,,59.12218587813629
16495107,1619442323,0,64.9385861454927,,64.9385861454927
16495107,5444056726,0,58.404303802623694,,58.404303802623694
5444056728,5444056733,0,67.78173002095427,,67.78173002095427
5444056728,8086678,0,67.86962871305126,,67.86962871305126
5444056728,9698271983,0,60.30643288500938,,60.30643288500938
8087147,8087149,0,65.4586232118962,,65.4586232118962
8087147,8087228,0,69.0,,69.0
8087147,8087158,0,68.99941501016588,,68.99941501016588
8087147,2610953235,0,68.45805352475332,,68.45805352475332
8087149,8087155,0,56.745107359132575,,56.745107359132575
8087149,8087147,0,65.45862321189621,,65.45862321189621
8087149,8087150,0,57.8272009934273,,57.8272009934273
8087149,4381309978,0,58.02048492822781,,58.02048492822781
8087228,256574149,0,67.62866356136135,,67.62866356136135
8087228,8560959530,0,69.0,,69.0
8087228,8087147,0,69.0,,69.0
8087158,8087160,0,67.95225897313951,,67.95225897313951
8087158,298870647,0,69.0,,69.0
8087158,8087147,0,68.99941501016588,,68.99941501016588
2610953235,8087147,0,68.45805352475332,,68.45805352475332
2610953235,256574149,0,65.7828664688582,,65.7828664688582
8087155,8087160,0,58.28296635993541,,58.28296635993541
8087155,8087149,0,56.745107359132575,,56.745107359132575
8087155,8087154,0,53.360170959517895,,53.360170959517895
8087150,8087154,0,54.615567905355135,,54.615567905355135
8087150,8087149,0,57.8272009934273,,57.8272009934273
8087150,8087152,0,61.52127962480466,,61.52127962480466
8087150,1531508893,0,57.800482125212056,,57.800482125212056
4381309978,8087149,0,58.02048492822781,,58.02048492822781
4381309978,1531508893,0,58.0,,58.0
4381309978,8560959530,0,61.278782297882266,,61.278782297882266
8087154,8087150,0,54.615567905355135,,54.615567905355135
8087154,8087153,0,60.56907305909041,,60.56907305909041
8087154,8087159,0,58.36253460634411,,58.36253460634411
8087154,8087155,0,53.360170959517895,,53.360170959517895
8087152,4296995260,0,68.6135823356505,,68.6135823356505
8087152,8087153,0,68.99723981635519,,68.99723981635519
8087152,4296995263,0,66.01489075677988,,66.01489075677988
8087152,10437897,0,68.75945324634576,,68.75945324634576
1531508893,4381309978,0,58.0,,58.0
1531508893,3458942773,0,57.58708783034217,,57.58708783034217
1531508893,8087150,0,57.800482125212056,,57.800482125212056
4296995260,8087152,0,68.6135823356505,,68.6135823356505
4296995260,4296995260,0,65.1803233442015,,65.1803233442015
8087153,8087154,0,60.5690730590904,,60.5690730590904
8087153,8087152,0,68.99723981635519,,68.99723981635519
8087153,8087157,0,69.0,,69.0
8087153,4306456868,0,64.29780062357226,,64.29780062357226
4296995263,4305444784,0,62.43720572599992,,62.43720572599992
4296995263,8087152,0,66.21631854288157,,66.21631854288157
10437897,31468292,0,69.0,,69.0
10437897,8087152,0,68.75945324634574,,68.75945324634574
10437897,1020407248,0,68.97798426497542,,68.97798426497542
8087157,10804732472,0,69.0,,69.0
8087157,8087161,0,68.17913780719081,,68.17913780719081
8087157,8087153,0,69.0,,69.0
4306456868,9386674516,0,55.27098162215108,,55.27098162215108
4306456868,4866047188,0,54.0060758984185,,54.0060758984185
4306456868,8087153,0,64.29780062357224,,64.29780062357224
298870647,8087158,0,69.0,,69.0
298870647,298870646,0,68.99916384129216,,68.99916384129216
298870647,8087231,0,68.51713983777584,,68.51713983777584
2610953244,2610953245,0,68.64429891782217,,68.64429891782217
2610953244,8087164,0,58.532205059075906,,58.532205059075906
8087172,8087167,0,53.46557072497448,,53.46557072497448
8087172,8087165,0,59.22216471895487,,59.22216471895487
5140938587,8087182,0,67.86705483066814,,67.86705483066814
5140938587,5140938589,0,63.98870985299225,,63.98870985299225
5140938587,8087165,0,67.38732523035227,,67.38732523035227
8087167,298870566,0,53.147874182805076,,53.147874182805076
8087167,8087170,0,54.83339984045013,,54.83339984045013
8087167,8087172,0,53.46557072497447,,53.46557072497447
298870566,8087167,0,53.147874182805076,,53.147874182805076
8087170,8087167,0,54.83339984045014,,54.83339984045014
8087170,8087175,0,57.76453076141077,,57.76453076141077
8087175,8087173,0,58.55594067099585,,58.55594067099585
8087175,5140938587,0,58.60654525135947,,58.60654525135947
7437379143,8087171,0,58.86912271964633,,58.86912271964633
7437379143,1013403143,0,61.83757142710383,,61.83757142710383
7437379143,7437379140,0,58.2937036600512,,58.2937036600512
8087173,10833789809,0,62.55232916714092,,62.55232916714092
10833789809,10833789812,0,62.335653924763996,,62.335653924763996
10833789809,10833789812,1,60.83423025792242,,60.83423025792242
4728870438,1574098042,0,61.60381852241629,,61.60381852241629
4728870438,4728870437,0,58.35795575976202,,58.35795575976202
10833789821,2682293913,0,62.80774386559702,,62.80774386559702
10833789821,8087183,0,62.69699467372618,,62.69699467372618
10833789821,10833789829,0,59.381868005950786,,59.381868005950786
8087184,4641802363,0,68.8404086908391,,68.8404086908391
4641802363,1451631093,0,68.99226037709427,,68.99226037709427
4641802363,8963073006,0,68.9905238341088,,68.9905238341088
1060105706,8087186,0,57.44085242548799,,57.44085242548799
8087187,4876445695,0,68.99819437818421,,68.99819437818421
8087187,725111,0,68.90769251675036,,68.90769251675036
4876445695,8087187,0,68.9981943781842,,68.9981943781842
4876445695,4876445711,0,69.0,,69.0
4876445695,298795804,0,64.3375322822571,,64.3375322822571
281256780,3634646378,0,66.62316750033786,,66.62316750033786
281256780,8087188,0,67.67552023656003,,67.67552023656003
281256780,273990812,0,67.80055519040543,,67.80055519040543
250621619,10026697140,0,65.04725104761495,,65.04725104761495
250621619,3634646378,0,63.81856876717197,,63.81856876717197
8563518,4535434933,0,60.42972467916409,,60.42972467916409
8087192,6352788964,0,67.04709596437775,,67.04709596437775
8087192,1904427522,0,63.8799351002179,,63.8799351002179
8087192,8087193,0,60.67049223674657,,60.67049223674657
1904427522,8087192,0,63.8799351002179,,63.8799351002179
1904427522,1904427520,0,62.878208042400026,,62.878208042400026
1904427522,1904427510,0,63.825360043817554,,63.825360043817554
8087193,4020234483,0,56.12619965281943,,56.12619965281943
8087193,25962594,0,56.648332998542614,,56.648332998542614
8087193,8087196,0,58.55584034297822,,58.55584034297822
8087193,8087192,0,60.67049223674656,,60.67049223674656
4020234483,8087193,0,56.12619965281943,,56.12619965281943
25962594,4020236723,0,59.39129440485016,,59.39129440485016
